id,domain,url
707,https://www.ajio.com/,https://www.ajio.com/s/fusion-kurtas-3650-1875
708,https://www.ajio.com/,https://www.ajio.com/s/lee-cooper-4696-69792
709,https://www.ajio.com/,https://www.ajio.com/s/uhpfeb15-upto-50-percent-off-5702-53471
710,https://www.ajio.com/,https://www.ajio.com/s/divine-casa-4720-51871
711,https://www.ajio.com/,https://www.ajio.com/s/8-to-12-years-4867-45972
712,https://www.ajio.com/,https://www.ajio.com/women-sweatshirts-hoodies/c/830316013
713,https://www.ajio.com/,https://www.ajio.com/s/campus-4042-45201
714,https://www.ajio.com/,https://www.ajio.com/s/under-rs-999-4445-76181
715,https://www.ajio.com/,https://www.ajio.com/s/5-to-8-years-4867-45972
716,https://www.ajio.com/,https://www.ajio.com/s/uhpfeb15-upto-55-percent-off-5702-53472
717,https://www.ajio.com/,https://www.ajio.com/s/jewellery-4461-75481
718,https://www.ajio.com/,https://www.ajio.com/s/men-allen-solly-4390-76941
719,https://www.ajio.com/,https://asos.ajio.com/s/asos-5561-61452
720,https://www.ajio.com/,https://www.ajio.com/capsule/newin
721,https://www.ajio.com/,https://www.ajio.com/s/boys-denims-trousers
722,https://www.ajio.com/,https://www.ajio.com/s/performax-5202-72361
723,https://www.ajio.com/,https://www.ajio.com/s/john-players-4042-45201
724,https://www.ajio.com/,https://www.ajio.com/s/min-70-percent-off-5686-46381
725,https://www.ajio.com/,https://www.ajio.com/s/uhp-min-60-percent-off-5687-58262
726,https://www.ajio.com/,https://www.ajio.com/mobikwik-tandc-upi-faq
727,https://www.ajio.com/,https://www.ajio.com/s/international-brands-men
728,https://www.ajio.com/,https://www.ajio.com/s/men-spykar-4390-76941
729,https://www.ajio.com/,https://www.ajio.com/b/enamor
730,https://www.ajio.com/,https://www.ajio.com/s/moisturisers-5260-44721
731,https://www.ajio.com/,https://www.ajio.com/s/trendyol-5061-69371
732,https://www.ajio.com/,https://www.ajio.com/s/westa-home-4694-46871
733,https://www.ajio.com/,https://www.ajio.com/men-sweatshirt-hoodies/c/830216011
734,https://www.ajio.com/,https://www.ajio.com/s/new300-5567-56041
735,https://www.ajio.com/,https://www.ajio.com/s/skechers-4042-53541
736,https://www.ajio.com/,https://www.ajio.com/women-leggings/c/830303001
737,https://www.ajio.com/,https://www.ajio.com/s/readymade-dhoti-5534-72431
738,https://www.ajio.com/,https://www.ajio.com/women-sports-shoes/c/830307010
739,https://www.ajio.com/,https://www.ajio.com/s/jaipur-kurti-4042-53541
740,https://www.ajio.com/,https://www.ajio.com/b/mcaffeine
741,https://www.ajio.com/,https://www.ajio.com/s/upto-50-percent-off-5705-74721
742,https://www.ajio.com/,https://www.ajio.com/s/min-40-percent-off-5705-74721
743,https://www.ajio.com/,https://www.ajio.com/s/min-60-percent-off-5686-46943
744,https://www.ajio.com/,https://www.ajio.com/men-backpacks/c/830201001
745,https://www.ajio.com/,https://tirabeauty.ajio.com/s/upto-45-percent-off-5705-74721
746,https://www.ajio.com/,https://www.ajio.com/s/clothing-4461-75481
747,https://www.ajio.com/,https://www.ajio.com/fee-payment-promotion-policy
748,https://www.ajio.com/,https://www.ajio.com/s/999-store-5159-48611
749,https://www.ajio.com/,https://www.ajio.com/s/caps-and-hats-4461-75481
750,https://www.ajio.com/,https://www.ajio.com/s/the-bear-house-5061-69371
751,https://www.ajio.com/,https://www.ajio.com/s/blankets-dohars-quilts-4720-51871
752,https://www.ajio.com/,https://www.ajio.com/s/latest-collections-4461-74581
753,https://www.ajio.com/,https://www.ajio.com/s/bags-and-wallets-4875-38751
754,https://www.ajio.com/,https://www.ajio.com/s/sandals-5149-55061
755,https://www.ajio.com/,https://www.ajio.com/s/new-balance-4399-46801
756,https://www.ajio.com/,https://www.ajio.com/s/co-ord-sets-5644-60413
757,https://www.ajio.com/,https://www.ajio.com/s/boys-outerwear
758,https://www.ajio.com/,https://www.ajio.com/s/boys-tshirts
759,https://www.ajio.com/,https://www.ajio.com/s/bakeware-4720-51871
760,https://www.ajio.com/,https://www.ajio.com/s/ishin-4042-53541
761,https://www.ajio.com/,https://www.ajio.com/b/red-tape
762,https://www.ajio.com/,https://www.ajio.com/s/mark-keith-4042-53541
763,https://www.ajio.com/,https://www.ajio.com/s/meyer-5159-48611
764,https://www.ajio.com/,https://www.ajio.com/s/hand-and-face-towels-4720-51871
765,https://www.ajio.com/,https://www.ajio.com/b/indie-picks
766,https://www.ajio.com/,https://www.ajio.com/shop/kids
767,https://www.ajio.com/,https://www.ajio.com/s/boys-collection-3844-11111
768,https://www.ajio.com/,https://www.ajio.com/s/bath-and-body-5258-35761
769,https://www.ajio.com/,https://www.ajio.com/toys%20&%20baby%20care-gaming-robot-vehicles/c/831101005
770,https://www.ajio.com/,https://www.ajio.com/s/uhpfeb15-upto-80-percent-off-5702-53473
771,https://www.ajio.com/,https://www.ajio.com/s/aarke-ritu-kumar-5061-69371
772,https://www.ajio.com/,https://www.ajio.com/women-flip-flop-slippers/c/830307001
773,https://www.ajio.com/,https://www.ajio.com/s/eoss-men-impulse-steal-bags
774,https://www.ajio.com/,https://www.ajio.com/s/pepe-jeans-5148-70761
775,https://www.ajio.com/,https://www.ajio.com/s/bathroom-organisers-4720-51871
776,https://www.ajio.com/,https://www.ajio.com/s/gold-and-diamond-jewellery-4469-70481
777,https://www.ajio.com/,https://www.ajio.com/s/plants-and-flowers-4720-51871
778,https://www.ajio.com/,https://www.ajio.com/s/lip-gloss-5260-44721
779,https://www.ajio.com/,https://www.ajio.com/shop/ajio-gold
780,https://www.ajio.com/,https://www.ajio.com/s/red-tape-5149-55061
781,https://www.ajio.com/,https://www.ajio.com/s/fresh-under-399
782,https://www.ajio.com/,https://www.ajio.com/s/curtain-and-accessories-4720-51871
783,https://www.ajio.com/,https://www.ajio.com/s/story-at-home-4720-51871
784,https://www.ajio.com/,https://www.ajio.com/s/shop-by-age-3844-11112
785,https://www.ajio.com/,https://www.ajio.com/s/lee-cooper-4697-78681
786,https://www.ajio.com/,https://www.ajio.com/s/fragrance-5239-53881
787,https://www.ajio.com/,https://www.ajio.com/shop/indie
788,https://www.ajio.com/,https://www.ajio.com/s/and-5061-69371
789,https://www.ajio.com/,https://www.ajio.com/s/sunscreen-5260-44721
790,https://www.ajio.com/,https://www.ajio.com/s/zivame-4042-53541
791,https://www.ajio.com/,https://www.ajio.com/s/bergner-5159-48611
792,https://www.ajio.com/,https://www.ajio.com/s/min-30-percent-off-5686-46946
793,https://www.ajio.com/,https://www.ajio.com/s/homefab-india-5159-48611
794,https://www.ajio.com/,https://www.ajio.com/s/jeans-and-jeggings-5448-50691
795,https://www.ajio.com/,https://www.ajio.com/s/min-40-percent-off-5686-469413
796,https://www.ajio.com/,https://www.ajio.com/s/stellar-home-5159-48611
797,https://www.ajio.com/,https://www.ajio.com/s/accessories-4461-75482
798,https://www.ajio.com/,https://www.ajio.com/s/table-covers-and-runners-4720-51871
799,https://www.ajio.com/,https://www.ajio.com/s/mirrors-4720-51871
800,https://www.ajio.com/,https://www.ajio.com/s/reebok-4042-45201
801,https://www.ajio.com/,https://www.ajio.com/s/deodrants-5260-44721
802,https://www.ajio.com/,https://www.ajio.com/s/aldo-5061-69371
803,https://www.ajio.com/,https://www.ajio.com/s/shampoo-5260-44721
804,https://www.ajio.com/,https://www.ajio.com/s/min-40-percent-off-5686-46383
805,https://www.ajio.com/,https://www.ajio.com/s/clarks-5061-69371
806,https://www.ajio.com/,https://www.ajio.com/s/uhp-min-70-percent-off-5687-58261
807,https://www.ajio.com/,https://www.ajio.com/s/adidas-4042-45202
808,https://www.ajio.com/,https://www.ajio.com/b/lakme
809,https://www.ajio.com/,https://www.ajio.com/s/up-to-70-percent-off-5686-46381
810,https://www.ajio.com/,https://www.ajio.com/s/emporio-armani-5061-69371
811,https://www.ajio.com/,https://www.ajio.com/privacypolicy
812,https://www.ajio.com/,https://www.ajio.com/b/mamaearth
813,https://www.ajio.com/,https://www.ajio.com/s/2-to-5-years-4867-45972
814,https://www.ajio.com/,https://www.ajio.com/s/whp-sunglasses-and-frames-4119-33681
815,https://www.amazon.in/,https://www.amazon.in/gp/new-releases/?ref_=nav_cs_newreleases
816,https://www.amazon.in/,https://www.amazon.in/Amazon-Custom/b/?ie=UTF8&node=32615889031&ref_=nav_cs_custom
817,https://www.amazon.in/,https://www.amazon.in/
818,https://www.amazon.in/,https://www.amazon.in/b/?node=2838698031&ld=AZINSOAYAFlyout&ref_=nav_AccountFlyout_sell
819,https://www.amazon.in/,https://www.amazon.in/b?ie=UTF8&node=1388921031
820,https://www.amazon.in/,https://www.amazon.in/ref=nav_logo
821,https://www.amazon.in/,https://www.amazon.in/gp/sva/dashboard?ref_=nav_cs_apay
822,https://www.amazon.in/,https://www.amazon.in/gp/history
823,https://www.amazon.in/,https://www.amazon.in/b?node=20982412031
824,https://www.amazon.in/,https://www.amazon.in/gp/css/returns/homepage.html?ref_=footer_hy_f_4
825,https://www.amazon.in/,https://www.amazon.in/#skippedLink
826,https://www.amazon.in/,https://www.amazon.in/Baby/b/?ie=UTF8&node=1571274031&ref_=nav_cs_baby
827,https://www.amazon.in/,https://www.amazon.in/b?node=1380374031
828,https://www.amazon.in/,https://www.amazon.in/Home-Improvement/b/?ie=UTF8&node=4286640031&ref_=nav_cs_hi
829,https://www.amazon.in/,https://www.amazon.in/fresh?ref_=nav_cs_fresh
830,https://www.amazon.in/,https://www.amazon.in/customer-preferences/country?ie=UTF8&preferencesReturnUrl=%2F&ref_=footer_icp_cp
831,https://www.amazon.in/,https://www.amazon.in/hz/wishlist/ls?requiresSignIn=1&ref_=nav_AccountFlyout_wl
832,https://www.amazon.in/,https://www.amazon.in/discover/?ref_=nav_ListFlyout_sbl
833,https://www.amazon.in/,https://www.amazon.in/Home-Kitchen/b/?ie=UTF8&node=976442031&ref_=nav_cs_home
834,https://www.amazon.in/,https://www.amazon.in/b?node=1375427031
835,https://www.amazon.in/,https://www.amazon.in/Car-Motorbike-Store/b/?ie=UTF8&node=4772060031&ref_=nav_cs_automotive
836,https://www.amazon.in/,javascript:void(0)
837,https://www.amazon.in/,https://www.amazon.in/gp/help/customer/display.html?nodeId=201083470&ref_=footer_swc
838,https://www.amazon.in/,https://www.amazon.in/wishlist/universal?ref_=nav_ListFlyout_gno_listpop_uwl
839,https://www.amazon.in/,https://www.amazon.in/health-and-personal-care/b/?ie=UTF8&node=1350384031&ref_=nav_cs_hpc
840,https://www.amazon.in/,https://www.amazon.in/gp/help/customer/display.html?nodeId=200545940&ref_=footer_cou
841,https://www.amazon.in/,https://www.amazon.in/b/32702023031?node=32702023031&ld=AZINSOANavDesktop_T3&ref_=nav_cs_sell_T3
842,https://www.amazon.in/,https://www.amazon.in/gp/browse.html?node=6967393031&ref_=footer_mobapp
843,https://www.amazon.in/,https://www.amazon.in/music/prime?ref=footer_apm
844,https://www.amazon.in/,https://www.amazon.in/showroom?ref_=nav_ListFlyout_srm_your_desk_wl_in
845,https://www.amazon.in/,https://www.amazon.in/baby-reg/homepage?ref_=nav_ListFlyout_gno_listpop_br
846,https://www.amazon.in/,https://www.amazon.in/gp/yourstore?ref_=nav_AccountFlyout_recs
847,https://www.amazon.in/,https://www.amazon.in/b?node=1375424031
848,https://www.amazon.in/,https://www.amazon.in/b?node=1380510031
849,https://www.amazon.in/,https://www.amazon.in/Pet-Supplies/b/?ie=UTF8&node=2454181031&ref_=nav_cs_pets
850,https://www.amazon.in/,https://affiliate-program.amazon.in/?utm_campaign=assocshowcase&utm_medium=footer&utm_source=GW&ref_=footer_assoc
851,https://www.amazon.in/,https://www.amazon.in/Audible-Books-and-Originals/b/?ie=UTF8&node=17941593031&ref_=nav_cs_audible
852,https://www.amazon.in/,https://www.amazon.in/business/register/org/landing?ref_=nav_ya_flyout_b2b_reg_bottom_create
853,https://www.amazon.in/,https://www.amazon.in/video-games/b/?ie=UTF8&node=976460031&ref_=nav_cs_video_games
854,https://www.amazon.in/,https://www.abebooks.com/
855,https://www.amazon.in/,https://sell.amazon.in/grow-your-business/amazon-global-selling.html?ld=AZIN_Footer_V1&ref=AZIN_Footer_V1
856,https://www.amazon.in/,https://www.amazon.in/business?ref=footer_aingw
857,https://www.amazon.in/,https://www.amazon.in/b/?_encoding=UTF8&node=1389401031
858,https://www.amazon.in/,https://www.amazon.in/b/?node=2838698031&ld=AZINSOANavDesktopFooter_C&ref_=nav_footer_sell_C
859,https://www.amazon.in/,https://www.amazon.in/hz/mycd/myx?pageType=content&ref_=nav_AccountFlyout_myk
860,https://www.amazon.in/,https://www.amazon.in/now?ref=footer_amznow
861,https://www.amazon.in/,https://www.amazon.in/gp/help/customer/display.html?nodeId=200534380&ref_=footer_privacy
862,https://www.amazon.in/,https://services.amazon.in/services/fulfilment-by-amazon/benefits.html/ref=az_footer_fba?ld=AWRGINFBAfooter
863,https://www.amazon.in/,https://www.amazon.in/Toys-Games/b/?ie=UTF8&node=1350380031&ref_=nav_cs_toys
864,https://www.amazon.in/,https://www.amazon.in/ap/signin?openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&openid.return_to=https%3A%2F%2Fwww.amazon.in%2Fref%3Drhf_sign_in&openid.assoc_handle=inflex&openid.pape.max_auth_age=0
865,https://www.amazon.in/,https://press.aboutamazon.in/?utm_source=gateway&utm_medium=footer
866,https://www.amazon.in/,https://www.amazon.in/customer-preferences/edit?ie=UTF8&preferencesReturnUrl=%2F&ref_=footer_lang
867,https://www.amazon.in/,https://www.amazonpay.in/merchant
868,https://www.amazon.in/,https://www.amazon.in/b/?node=6802110031
869,https://www.amazon.in/,https://www.amazon.in/b?node=1380442031
870,https://www.amazon.in/,https://www.amazon.in/b?node=1380485031
871,https://www.amazon.in/,https://www.amazon.in/gp/css/order-history?ref_=nav_AccountFlyout_orders
872,https://www.amazon.in/,https://www.amazon.in/b?node=10894223031&ref=INALGW
873,https://www.amazon.in/,https://www.amazon.in/customer-preferences/edit?ie=UTF8&preferencesReturnUrl=%2F&ref_=topnav_lang
874,https://www.amazon.in/,https://www.amazon.in/beauty/b/?ie=UTF8&node=1355016031&ref_=nav_cs_beauty
875,https://www.amazon.in/,https://www.amazon.in/your-product-safety-alerts?ref_=footer_bsx_ypsa
876,https://www.amazon.in/,https://www.amazon.in/ap/register?openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&openid.return_to=https%3A%2F%2Fwww.amazon.in%2Fref%3Drhf_sign_in&openid.assoc_handle=inflex
877,https://www.amazon.in/,https://www.amazon.in/b/?node=976442031
878,https://www.amazon.in/,https://www.aboutamazon.in/?utm_source=gateway&utm_medium=footer
879,https://www.amazon.in/,https://www.amazon.in/hz/wishlist/ls?triggerElementID=createList&ref_=nav_ListFlyout_navFlyout_createList_lv_redirect
880,https://www.amazon.in/,https://www.amazon.in/s?hidden-keywords=B0792KTHKK%7CB0725W7Q38%7CB0794JD9JS%7CB01J6A7FGQ%7CB0793HNP9Z%7CB0791YHVMK%7CB079QQZZJK%7CB07FRJTZ4T%7CB077454Z99%7CB06XDBNSCP%7CB07C9L72VC&ref=nb_sb_noss
881,https://www.amazon.in/,https://brandservices.amazon.in/?ref=AOINABRLGNRFOOT&ld=AOINABRLGNRFOOT
882,https://www.amazon.in/,https://www.amazon.science
883,https://www.amazon.in/,https://supply.amazon.com/?ref_=footer_sta&lang=en-IN
884,https://www.amazon.in/,https://www.amazon.in/gp/css/homepage.html?ref_=footer_ya
885,https://www.amazon.in/,https://www.amazon.in/gift-card-store/b/?ie=UTF8&node=3704982031&ref_=nav_cs_gc
886,https://www.amazon.in/,https://www.amazon.in/gp/redirect.html?location=https://www.instagram.com/amazondotin&token=264882C912E9D005CB1D9B61F12E125D5DF9BFC7&source=standards
887,https://www.amazon.in/,https://advertising.amazon.in/?ref=Amz.in
888,https://www.amazon.in/,https://www.amazon.in/Books/b/?ie=UTF8&node=976389031&ref_=nav_cs_books
889,https://www.amazon.in/,https://www.amazon.in/gp/help/customer/display.html?nodeId=200507590&ref_=nav_cs_help
890,https://www.amazon.in/,javascript: void(0)
891,https://www.amazon.in/,https://www.amazon.in/gp/redirect.html/ref=footer_twitter?location=http://twitter.com/AmazonIN&token=A309DFBFCB1E37A808FF531934855DC817F130B6&6
892,https://www.amazon.in/,https://www.amazon.in/Gourmet-Specialty-Foods/b/?ie=UTF8&node=2454178031&ref_=nav_cs_grocery
893,https://www.amazon.in/,https://accelerator.amazon.in/?ref_=map_1_b2b_GW_FT
894,https://www.amazon.in/,https://www.amazon.in/gp/cart/view.html?ref_=nav_cart
895,https://www.amazon.in/,https://www.amazon.in/b?node=12414705031
896,https://www.amazon.in/,https://www.amazon.in/auto-deliveries?ref_=nav_AccountFlyout_sns
897,https://www.amazon.in/,https://www.amazon.in/minitv?ref_=nav_avod_desktop_topnav
898,https://www.amazon.in/,https://www.amazon.in/hz5/yourmembershipsandsubscriptions?ref_=nav_AccountFlyout_digital_subscriptions
899,https://www.amazon.in/,https://aws.amazon.com/what-is-cloud-computing/?sc_channel=EL&sc_campaign=IN_amazonfooter
900,https://www.amazon.in/,https://www.amazon.in/mobile-phones/b/?ie=UTF8&node=1389401031&ref_=nav_cs_mobiles
901,https://www.amazon.in/,https://www.amazon.in/b?node=1374357031
902,https://www.amazon.in/,https://www.amazon.in/electronics/b/?ie=UTF8&node=976419031&ref_=nav_cs_electronics
903,https://www.amazon.in/,https://www.amazon.in/gp/css/order-history?ref_=nav_orders_first
904,https://www.amazon.in/,https://www.amazon.in/gp/bestsellers/?ref_=nav_cs_bestsellers
905,https://www.amazon.in/,https://www.amazon.in/Sports/b/?ie=UTF8&node=1984443031&ref_=nav_cs_sports
906,https://www.amazon.in/,https://www.amazon.in/gp/redirect.html?location=https%3A%2F%2Fwww.primevideo.com%2F%3Fref_%3D_apv&source=nav_linktree&token=13D4F90D28CD96790B94E6091246BB1B2AE9FA05
907,https://www.amazon.in/,https://www.amazon.in/deals?ref_=nav_cs_gb
908,https://www.amazon.in/,https://www.amazon.in/Kindle-eBooks/b/?ie=UTF8&node=1634753031&ref_=nav_cs_kindle_books
909,https://www.amazon.in/,https://www.audible.in/
910,https://www.amazon.in/,https://www.imdb.com/
911,https://www.amazon.in/,https://www.amazon.in/b/?node=6648217031
912,https://www.amazon.in/,https://www.amazon.in/computers-and-accessories/b/?ie=UTF8&node=976392031&ref_=nav_cs_pc
913,https://www.amazon.in/,https://www.amazon.in/gp/redirect.html/ref=footer_fb?location=http://www.facebook.com/AmazonIN&token=2075D5EAC7BB214089728E2183FD391706D41E94&6
914,https://www.amazon.in/,https://amazon.jobs
915,https://www.amazon.in/,https://www.amazon.in/ref=footer_logo
916,https://www.amazon.in/,https://www.amazon.in/gp/browse.html?node=6648217031&ref_=nav_cs_fashion
917,https://www.amazon.in/,https://www.shopbop.com/
918,https://www.amazon.in/,https://www.amazon.in/gp/css/homepage.html?ref_=nav_AccountFlyout_ya
919,https://www.amazon.in/,https://www.amazon.in/gp/help/customer/display.html?nodeId=202075050&ref_=footer_iba
920,https://www.amazon.in/,https://www.amazon.in/gp/primecentral?ref_=nav_AccountFlyout_prime
921,https://www.amazon.in/,https://www.amazon.in/gcx/-/gfhz/?ref_=nav_cs_giftfinder
922,https://www.amazon.in/,https://www.amazon.in/prime?ref_=nav_cs_primelink_nonmember
923,https://www.amazon.in/,https://www.amazon.in/auto-deliveries/landing?ref_=nav_cs_sns
924,https://www.amazon.in/,https://www.amazon.in/gp/help/customer/display.html?nodeId=200507590&ref_=footer_gw_m_b_he
925,https://www.amazon.in/,https://www.amazon.in/b/?node=6637738031&ref_=nav_cs_amazonbasics
926,https://www.amazon.in/,https://www.amazon.in/b?node=1375248031
